,Unnamed: 0,gasto_alimentacion,gasto_tecnologia,gasto_moda,frecuencia_compra,promociones_utilizadas,distancia_a_hipermercados,ingreso_cliente,ids
526,526,577.4834931065036,536.6925254456416,595.703007992996,4.0,1,62.32277044868096,507.0996135396878,5526
527,527,929.9003155904736,715.3321839663745,524.3556279038553,6.0,9,50.5428036961624,463.323879516026,5527
528,528,180.5450905296101,663.0001048946251,156.22232086152763,5.0,6,42.03929366811104,357.5371852061866,5528
529,529,465.34808977145536,201.92288616132348,265.4329914326945,3.0,2,62.27704152886332,216.1441209359618,5529
530,530,121.881879739142,279.13333012235563,450.4075638217749,6.0,8,32.147250649804434,216.914363372854,5530
531,531,408.3498859074313,175.8724934082928,660.4489503111022,6.0,0,93.7213124767204,535.4758201011839,5531
532,532,660.0079529558154,329.04816972487475,352.48536263537056,4.0,5,46.01811613542117,230.6464579462247,5532
533,533,351.16115340573856,1286.044360421731,775.2996848282564,4.0,2,63.94942382389772,730.0870762826119,5533
534,534,288.7749546900716,85.55784143125271,549.0504273032268,3.0,3,68.79714280406823,291.2217867680671,5534
535,535,204.13290999438428,675.8450129159413,284.7917278285197,2.0,9,55.079085195172446,169.7594167116863,5535
536,536,619.4262196183076,1211.3577636194816,471.0755601242535,,3,50.90063385527058,1000.519465504219,5536
537,537,725.7430053142174,195.3743965647156,331.3052611038015,4.0,4,37.0090469276084,273.52951053637804,5537
538,538,704.7614265362402,380.1847057304987,733.9858582916413,3.0,9,64.55824612638443,335.067118445334,5538
539,539,953.9749186484568,1104.787575959516,86.26039550102584,4.0,7,53.780362593262325,440.9135870534912,5539
540,540,102.43289250415243,988.9510272603612,221.6866512711139,9.0,4,59.61967512096978,604.2722109002997,5540
541,541,682.4769885046325,866.3845632369909,122.42489821321992,2.0,2,71.81809071214482,454.78070533886,5541
542,542,640.3530133878756,298.87918411086207,654.214768961249,5.0,3,81.35556925101956,377.8430263320436,5542
543,543,629.8656489732593,1202.069967350505,193.30955183724987,4.0,8,56.84016161190489,368.4925645490672,5543
544,544,966.4932878562182,255.05046222787928,,2.0,1,85.47743528584314,537.7655326701768,5544
545,545,115.18450603303572,245.45694734844315,,5.0,6,47.48575010309122,135.48168957469073,5545
546,546,726.8341876313051,1202.800814239864,672.6619889276697,5.0,4,49.05932050247685,584.7417648191341,5546
547,547,832.3107847316771,585.3738254319092,796.2115945184108,5.0,6,80.5016139642777,542.8900448060307,5547
548,548,558.8264769594257,503.29481808885294,,9.0,6,61.32526471317474,624.1892587332862,5548
549,549,400.56838263712825,454.0744743998428,162.81299860121655,4.0,0,57.68376574008074,274.69446162795305,5549
550,550,811.7561469046644,521.2095542330221,527.1616500408041,5.0,2,57.70532345864366,537.4835079592121,5550
551,551,187.5186330691822,543.8520195760275,77.22827975334633,7.0,2,54.3238180875598,505.0577461116266,5551
552,552,497.83207395693273,1059.7331557294824,663.0634626491279,5.0,1,109.72775229244094,629.7965638561674,5552
553,553,567.9571371137544,398.3801916693452,332.4794688872182,5.0,5,53.08105854767826,312.46091670841724,5553
554,554,724.5607698410928,521.7233575371621,349.20104219466486,1.0,9,43.75100172865333,-66.62961922232509,5554
555,555,181.7971588291685,1175.506687281596,479.0343596243513,4.0,5,55.04784385047401,502.9826426272825,5555
556,556,304.9835513840749,1374.0683313048826,306.5715430753067,3.0,8,56.49802170232626,243.1435792115037,5556
557,557,469.27140642111306,938.6121568312268,275.1764299384788,8.0,7,67.97877049139396,558.6934407624973,5557
558,558,660.9652057181175,202.42143272107015,203.72691413433068,8.0,2,53.89977180293762,715.8842061618058,5558
559,559,898.2647030956757,835.2977580275032,,4.0,6,67.50341668745727,503.5085785803,5559
560,560,656.9435514172388,960.2793676253892,626.4594206284594,3.0,3,72.63290464438974,563.5242727119255,5560
561,561,220.115323841441,505.3764106600739,506.07699804028647,2.0,5,45.49129543774514,303.5742494706238,5561
562,562,982.5221195085542,1250.600540744001,227.02535102936008,5.0,1,46.82401144769915,905.155824899985,5562
563,563,884.6071612799436,1184.0142755979082,571.0692074262781,5.0,8,73.71549572557674,698.0445093833835,5563
564,564,552.4486850307917,884.1947247444205,168.3941796084543,,1,40.81232521348255,549.6100107849753,5564
565,565,930.1131836169698,260.2726046693123,708.7118462895424,,3,89.19441759458893,629.549859882325,5565
566,566,587.2427143814223,1061.2031252419329,384.74454383243153,4.0,5,48.10970998287252,515.4498929069824,5566
567,567,930.9754611002468,1348.255562570207,406.89595544624575,4.0,6,50.52604808780334,556.8447615668778,5567
568,568,846.9076317430089,412.6466091711926,203.1111428375398,8.0,1,57.67190600441027,582.954054544894,5568
569,569,971.4577692648676,1440.094548741812,511.6333408496776,4.0,7,75.07819315241406,572.584177526136,5569
570,570,927.8045297003424,1168.3884756939112,788.786663631836,4.0,2,84.14971364854017,652.572347834284,5570
571,571,132.43043568571252,485.4662834297129,491.825363781578,5.0,4,55.50796615046596,573.2924724892302,5571
572,572,257.294803744846,944.3906299617936,539.258865915529,3.0,6,54.964943792637946,351.1973766604721,5572
573,573,450.2212093910672,496.37950151700704,266.3668744516596,5.0,0,61.18512801457463,521.8645362374358,5573
574,574,956.9284275658788,194.2284203361464,294.38855603174875,5.0,6,39.086561631980594,283.90409904509136,5574
575,575,370.0260275283366,1245.0155709499938,,5.0,4,62.09147986494133,500.7986561437488,5575
576,576,244.42087949884092,1015.4202000380968,435.9512539756427,6.0,0,57.39981191298138,500.2848693309243,5576
577,577,897.6741994779039,940.3009443570468,160.98093249619956,2.0,1,51.12514256196972,458.8939677392683,5577
578,578,501.7549739348826,256.15067703418845,513.8609571704872,4.0,6,43.55447113741755,527.3528429404602,5578
579,579,917.0880349188934,597.1968140962057,398.98266816037153,,7,47.46390306425533,555.8844285911736,5579
580,580,244.2074196881289,1321.122316007121,518.2339197734111,2.0,9,52.62555441671882,177.3083019315798,5580
581,581,695.0057603572895,286.79146812651413,,6.0,4,56.98828723993422,318.3785617225707,5581
582,582,496.2373775465426,119.45918614582187,713.0428040899426,5.0,1,90.75468762341596,447.1118144854544,5582
583,583,168.83809212725686,327.1696414907542,333.9360336378121,5.0,0,42.964129336334935,257.3378974379524,5583
584,584,726.8168301872505,412.7610104035528,205.1985190114998,0.0,4,45.35024799243147,234.98036587257096,5584
585,585,322.6588799852383,1186.2816594605308,425.5877858796303,7.0,3,53.794374208618834,684.2332331977658,5585
586,586,135.65397032156596,989.8051332245306,747.3656725052167,8.0,0,86.49248394689741,631.9518504940941,5586
587,587,153.94986842461594,75.14698286941365,570.7146100566931,4.0,4,66.04160321582827,-3.1666570987266027,5587
588,588,154.9706833601086,75.06999647473515,305.0650401752744,5.0,9,39.376601780376426,209.4588489173032,5588
589,589,916.9596617365356,871.9998217600804,277.8826605163928,5.0,7,49.71569006496626,508.155806215342,5589
590,590,765.8955260461909,968.2740414485188,545.9649177697693,1.0,5,94.52815541626978,325.2468622065526,5590
591,591,908.2561214923616,231.86172732755324,116.60349238016556,3.0,4,40.57181735254363,393.1957811629096,5591
592,592,705.3240801668692,935.1701205211608,324.0576368556362,8.0,3,47.74779098249211,742.3755294752341,5592
593,593,576.0459361277949,398.5102701083331,409.0083377061608,,5,46.18666754105967,390.9667246872302,5593
594,594,374.0017279126404,538.2459465677935,620.3881079141902,3.0,1,60.74603604646669,141.71763277789887,5594
595,595,998.166026195806,642.8057915572949,294.137985197798,8.0,4,50.76762167833419,927.8611951239626,5595
596,596,425.9701530454505,218.4824545397055,644.1138714186891,4.0,7,86.53438868314305,336.0868759062936,5596
597,597,523.5840542925187,1446.4857278951847,637.0156179710768,7.0,9,73.80864343612747,445.5821048059648,5597
598,598,440.4206574311156,1461.9584577599635,64.59740781415434,4.0,0,52.42034227307979,640.8647770357132,5598
599,599,981.5742364019128,695.2524491796407,192.80984294771017,4.0,2,64.33652185429186,603.60686606379,5599
600,600,257.1925468555052,423.3263932163983,540.0457090034706,4.0,7,97.87646726355416,234.5549094024691,5600
601,601,395.1892008172717,1439.9619474617014,422.03154522822274,1.0,5,36.44939884580363,246.98356886317447,5601
602,602,712.3137994135014,1236.1832249934266,70.72724116564444,4.0,1,55.42022795480997,481.415922286324,5602
603,603,156.8868565047676,1100.1314780594364,319.73666076382364,4.0,1,57.59508436565319,321.5297737212258,5603
604,604,646.5244366103869,719.627091552577,519.330199795521,1.0,7,77.77578770810106,291.14306563873026,5604
605,605,529.8818525887744,645.3391170896996,793.7647548204728,7.0,8,88.88660000062306,416.3162340365403,5605
606,606,355.599979085891,1180.0564448014352,205.15587138475516,6.0,0,52.70201447131258,742.7524461431178,5606
607,607,314.5719528316522,803.4398327587086,164.53925498753824,9.0,9,61.69682114315116,487.1253539116364,5607
608,608,563.0614689688811,1007.8441012901716,,4.0,2,58.10630888261578,478.6455450915321,5608
609,609,431.1348224833372,870.9798233321973,,1.0,5,39.16148213292296,169.47686275335235,5609
610,610,510.8679021363898,1082.668840369476,548.374488525357,8.0,5,82.10158015080525,564.769274909559,5610
611,611,403.72964358781593,186.45225591368137,320.61106775824624,5.0,3,45.43429785616362,410.8969939343826,5611
612,612,973.44432423638,597.5505843218908,221.3312287199202,6.0,7,63.05768279010053,520.0540633973973,5612
613,613,220.09548857104363,292.2793233393044,,7.0,2,64.48074237591369,377.6170117448637,5613
614,614,187.1235578605368,400.9636550341266,187.58524928286243,10.0,1,44.72040580375781,617.9694618985185,5614
615,615,409.05255591182447,341.1952009803622,125.04767332162368,4.0,2,56.46739959213075,285.9621894035096,5615
616,616,631.9242107834422,779.8173339906045,231.58239908947752,6.0,9,66.54811009145565,501.62017329814825,5616
617,617,693.2588246650255,77.53983333938213,291.93085446461305,2.0,4,49.41164481541059,231.26217303994403,5617
618,618,457.5310724512378,1447.753022912244,109.05380105709924,2.0,9,35.27898397106001,301.5266364678654,5618
619,619,999.350194529954,802.4975482938783,354.3844691533352,6.0,9,40.9956586167328,547.2480347803757,5619
620,620,416.7036965737384,126.22869559636403,175.71955980748018,7.0,8,50.96430358940794,234.16844264057715,5620
621,621,749.2660011639572,1038.978068524551,486.0256637674707,7.0,9,43.5051637381653,679.656430318163,5621
622,622,673.8244250777136,439.887672641921,333.4080612304056,,6,37.4832737288272,414.8067523610934,5622
623,623,831.7484769227145,204.81300925322324,529.7390492954445,4.0,1,51.85457932642717,523.1632630366721,5623
624,624,978.603097108438,1253.9403446637425,632.1157905050726,4.0,7,100.0491511964884,557.7112811899324,5624
625,625,900.8142908009862,336.96602422577007,113.52724611495653,8.0,7,47.88086642167779,504.8898663965921,5625
626,626,788.1057769219377,201.89368984646543,336.85900750457944,5.0,6,46.18238179406737,438.98661331736673,5626
627,627,728.4236300364615,132.51435627555637,783.3313851193943,5.0,4,80.9075409174696,536.6368886923932,5627
628,628,401.9483527083096,1106.4087281245422,51.73219704224273,2.0,2,73.91553767495286,350.7089139647459,5628
629,629,232.91702038603665,1000.1433086180136,394.183255078604,6.0,0,39.214712069290016,723.4566559750024,5629
630,630,156.3724027538288,61.8887538498074,401.6821668902144,7.0,9,63.83301771695256,145.9827902635177,5630
631,631,317.7115337813364,371.14678365004033,667.7911682031593,,2,66.43148058777419,278.4638910778245,5631
632,632,489.0533330631688,1071.7889451192868,267.67018010792964,2.0,9,50.911998871855765,156.89170514605664,5632
633,633,569.7966462669842,270.60423932073087,632.0229872722306,6.0,2,90.02952376297142,617.6295928948612,5633
634,634,795.7751986493845,886.2886355329387,51.650166922521954,8.0,5,54.38289759974121,645.5939560474902,5634
635,635,962.8668307509336,359.0768767905556,418.0625133235997,,1,61.47412556166504,602.9650257910724,5635
636,636,205.5884323463299,701.3897129756416,289.4903662237008,7.0,4,61.6939547432904,394.5334686267669,5636
637,637,196.3037261744124,1307.7634396125825,656.1166472681584,4.0,5,76.54782047441753,338.43665297873554,5637
638,638,630.7252507121957,488.7648195864297,352.2104590942535,2.0,9,57.9550028029656,203.91495209584505,5638
639,639,770.8582665525637,1044.6599653915853,102.40881470926688,6.0,4,63.40526190596127,735.4808186484622,5639
640,640,863.3353423122863,685.5077875350617,581.2902237230887,9.0,0,75.31356304996157,1007.7491009475976,5640
641,641,942.2488721951096,189.42511873715804,59.91724065517033,4.0,5,66.260020202312,471.8339229656036,5641
642,642,985.083618034578,572.9207407951114,300.8124046854496,5.0,9,53.9459177896994,353.6853116714053,5642
643,643,459.8215230020733,1269.856096204756,423.7474983161042,7.0,0,46.16744124573056,732.762696153463,5643
644,644,442.3016651748158,1460.917051288931,606.3068083321841,,3,86.88669258284047,544.3610568921026,5644
645,645,233.02780902754515,1275.3684223932075,,4.0,4,50.31230083437395,382.0899246751603,5645
646,646,716.4409948152035,285.23116662164847,128.07309085414457,9.0,4,57.10278716454496,628.2117323614137,5646
647,647,691.0857625967534,550.9884827511727,668.9424025831075,10.0,6,48.54889445582623,663.8594114960352,5647
648,648,875.8563362660865,1255.2228299797875,57.3669966195011,5.0,7,36.05601096998718,658.2455801458273,5648
649,649,187.53219530887657,853.1491048738599,704.8483493383452,8.0,4,63.34538062077256,687.7728493784971,5649
650,650,547.9992170428077,1175.4694058158918,129.87315436101264,,0,27.428972577051105,691.5421236530013,5650
651,651,622.9737367048567,1177.7857365943455,144.2757159114389,2.0,2,38.00539248755287,487.1920184235126,5651
652,652,317.40133603592653,153.07745591367342,174.67164825642226,10.0,8,60.45049401512896,344.3922307437469,5652
653,653,252.1228655162452,546.4895201214836,161.2572571072576,7.0,4,53.26825460359678,472.8304145887946,5653
654,654,873.6227527776593,744.5811829068024,646.084288809599,3.0,5,64.66447264926175,592.1963796975302,5654
655,655,152.68143001200292,1420.5758462915626,,12.0,3,44.57965429351536,1002.340402547144,5655
656,656,523.5588135262656,1352.431761473206,177.1009899253172,6.0,4,45.79552768945105,632.7279990096604,5656
657,657,204.2506011707968,663.3963752502688,134.38821549996737,9.0,8,54.53133614320409,312.0009783341648,5657
658,658,511.3528851982306,188.71559485602685,479.3604725641079,7.0,6,51.2395238100367,495.1440754286249,5658
659,659,981.9660937080783,636.5863159765536,574.7802180175013,5.0,2,59.17541460089933,778.7556454625987,5659
660,660,481.3357181099256,827.0598323298572,,7.0,8,45.80969321226638,613.3067665671733,5660
661,661,871.4124257541106,1361.3759275285954,70.76739986080281,8.0,8,60.95372348779098,694.4613955799122,5661
662,662,205.5840077648745,477.5749373547647,624.5661893759011,6.0,6,78.02807170009802,315.2830043338379,5662
663,663,344.1268690856777,497.8530112200317,,3.0,9,86.98187408990317,193.57340443108825,5663
664,664,463.41346660060105,959.4156900943694,587.9446813999399,6.0,0,70.60586499851308,637.1273825994745,5664
665,665,459.8309260083977,782.5277548534996,205.40992173042943,6.0,3,48.32345602416761,489.88061334636575,5665
666,666,704.2451308031378,334.00999063526945,102.71203076649806,2.0,1,55.97034318355063,377.3157747168761,5666
667,667,410.2463146379569,259.85451082174006,797.9633172728124,4.0,1,55.83947277626406,537.1705433843936,5667
668,668,742.3901815690148,759.7709542177525,408.3479244388096,1.0,6,62.23632720591253,376.3390212978958,5668
669,669,675.2682093028533,1180.1168867804067,594.6820568454441,5.0,9,89.76064998174317,541.2878942316316,5669
670,670,459.24503072929576,1179.305314757342,122.31303380904616,5.0,7,51.225740540606566,402.887919967046,5670
671,671,488.5841148888873,1464.9153466148566,428.69919791936826,4.0,7,61.96827599928264,516.3639880439835,5671
672,672,653.0749298292886,604.9413873290923,428.0724938825174,4.0,9,46.58411343969567,176.36152379747062,5672
673,673,163.03797113018015,618.3845238748785,142.1435100614144,4.0,8,43.59478534640617,129.1245212326951,5673
674,674,840.1660645201213,52.63826743176738,313.7057335494904,6.0,2,57.63861847274564,435.1721613750086,5674
675,675,688.0790450022732,1253.380179533459,718.5975039197806,3.0,6,98.15469959986186,435.5955746161838,5675
676,676,753.7082179760517,987.6112438986736,567.6611946527304,6.0,0,59.99046161074266,843.1074620994685,5676
677,677,583.2307009741514,1166.3870721612418,598.753099902167,4.0,2,76.70774910470666,666.8973975948301,5677
678,678,199.42939989257025,732.4036399199645,708.7165937243977,6.0,4,58.88744433264128,427.4268274148488,5678
679,679,464.5320519672549,1384.280558529254,282.71419919391275,7.0,1,34.58800637897618,701.188321717562,5679
680,680,464.83622456370045,92.21500685743588,642.4585270009818,9.0,0,63.37451547414558,762.8991312134084,5680
681,681,388.9386910388952,217.1577149699381,122.40404190293852,3.0,6,40.17591640357933,156.56000027677322,5681
682,682,126.95529241427442,595.2251357086795,483.16154888999,7.0,0,60.20951451852234,597.2604835130087,5682
683,683,763.5288183368295,173.40356676467957,450.6110572569923,8.0,8,57.55722220719719,384.6028159582591,5683
684,684,198.80601225625065,177.43742884935426,373.3941500902963,,4,60.52410593870288,300.7424994297434,5684
685,685,645.6773197405766,871.9653850582904,206.87686656766888,4.0,4,52.53560891752433,443.14160799398974,5685
686,686,732.8957468204942,363.3769283763804,370.6448857623076,5.0,5,46.88702779305289,478.7532475665748,5686
687,687,671.3076906403253,958.4760553078376,683.2123545842283,4.0,1,101.89949443935788,509.5274519899169,5687
688,688,963.2280267801776,1397.6297421106244,598.0275305664637,6.0,2,56.791106205954605,697.1334669046176,5688
689,689,192.9683395766248,1244.6292040695373,380.4524246321864,3.0,3,70.94689815984934,224.37666596542468,5689
690,690,880.4504431946792,410.2240619530221,775.6915107177672,9.0,2,74.86429459661295,629.1189595669442,5690
691,691,126.27121136402192,180.01124286141834,638.9689367790036,2.0,5,84.67134503802964,127.06804639421532,5691
692,692,581.4251694343756,1427.7790789130845,83.19546336198975,9.0,1,42.40555680511381,1032.764887271725,5692
693,693,463.8192561453329,1492.019100491321,613.0523926812347,1.0,8,72.96756920233534,486.2741620212918,5693
694,694,571.7654743543824,593.0176042245099,588.9033347503757,,1,75.99103710752459,295.6273331956337,5694
695,695,428.5898893540088,717.9820286567135,86.91549138266234,,3,39.33969472432568,476.007463060268,5695
696,696,271.5102234460612,260.73380892859643,744.917949221918,5.0,6,87.28122860899535,199.43875114638985,5696
697,697,117.2106077038208,1079.7621495276378,400.2791474505637,7.0,2,46.41217722429124,533.2638958123069,5697
698,698,566.3348324120568,661.6587299366192,229.3456234644267,,6,54.47188603742276,426.2847868823238,5698
699,699,858.4991764163581,1214.3719606188936,386.1693432479756,5.0,1,58.41118342333043,813.5991298449416,5699
700,700,435.8943601703148,887.0802315656271,675.3353500925078,4.0,8,83.53986351047675,187.05622852540267,5700
701,701,300.5774362134822,112.03652329161888,237.87936467948052,3.0,1,35.18333812895001,308.2935185093695,5701
702,702,172.4788031246597,535.6840837302162,735.5695948679476,3.0,8,63.46622822079853,199.1695231801315,5702
703,703,176.77983080683305,1222.464447471723,98.55485656087694,5.0,7,42.21158259722824,322.06582075165994,5703
704,704,299.256801663495,1047.765128006694,117.0178131349796,,6,40.78765122256213,529.0079333300257,5704
705,705,190.01265482939965,967.1713236994276,499.4930438335631,3.0,6,57.57609069767798,93.97851366706442,5705
706,706,338.5357285280338,1025.1317313583131,432.347716280767,2.0,6,37.610692556880245,93.87609861826218,5706
707,707,159.53451590525924,927.3034696542172,553.6288096643418,6.0,3,84.07722217103705,394.6314404419778,5707
708,708,159.0443804889331,979.630273551983,82.58444626519847,2.0,7,38.24361714083295,77.45888659564913,5708
709,709,870.6485616605037,949.610601729263,245.1817766798189,3.0,9,37.20064824560107,350.9972051513314,5709
710,710,245.9082346379499,823.4705122817545,577.3585110342264,8.0,1,47.80242853236864,825.4328032075292,5710
711,711,603.7141652411032,1148.733331869749,308.3011762444492,3.0,7,49.455023847295,283.200705202874,5711
712,712,796.1099900041274,585.7642171057863,278.491004763613,2.0,2,34.05241252573286,516.5231930617972,5712
713,713,510.76860880516,739.0955910287273,664.8327221811845,5.0,4,77.90267988641355,464.2068772846391,5713
714,714,238.03199007341115,632.1018575335503,647.0472963797678,5.0,3,69.38868673584932,440.0704679676087,5714
715,715,279.6365279081029,353.3552121267948,608.7432039468292,,5,57.171229705562126,318.7869203974717,5715
716,716,489.6857856530627,516.7389956248322,520.7190620056193,10.0,7,73.81142007489464,709.6810277088615,5716
717,717,575.4106802606822,129.77186253435593,765.803857912936,2.0,6,91.68847760728492,145.67331874466043,5717
718,718,414.4962628436814,522.0150691877856,65.79274684198231,2.0,6,53.793795591500285,96.88552971932212,5718
719,719,803.3316402111952,616.3454847530372,164.4823247100835,,0,55.84119261990176,809.7711161253748,5719
720,720,775.9194839707586,185.40694159079456,394.9162089095444,,7,50.57174689260715,347.6975952173581,5720
721,721,934.4906266358062,369.6599380825402,260.51738259221963,7.0,1,48.863136898825466,646.3521611183428,5721
722,722,126.05729412426447,411.8355337921194,270.0195075603227,,0,44.3470862394103,264.5721793609205,5722
723,723,906.1221620891832,379.8318019025987,785.2221994765066,,7,86.66973520540051,470.2491744996409,5723
724,724,453.3119096159359,557.8214672097265,83.16536361953077,8.0,7,54.32730478359126,388.36163271013214,5724
725,725,890.5352458419947,260.0703523514621,69.42340440451554,9.0,9,39.177324415814994,483.6389342210026,5725
726,726,721.7062985408766,1110.6769674244515,751.3586415794286,7.0,8,90.39498349342244,509.74987939576863,5726
727,727,988.6138813665714,546.8495402107421,170.06753074256187,9.0,2,45.13427111163752,721.4376332262661,5727
728,728,783.3542065450013,227.42958933146204,82.2329617233921,10.0,7,50.48755050835768,546.7191234456359,5728
729,729,428.090163397108,910.7196829238352,393.9089593513316,6.0,7,47.65620732581302,334.3257495188355,5729
730,730,550.9568555512769,310.48985392026293,711.41792776687,2.0,0,71.46564019295975,446.5128097584379,5730
731,731,438.7502396749161,134.1816649826559,279.5485531023153,6.0,0,50.25882812191932,331.4661373707975,5731
732,732,428.4206524191143,286.7736059358772,749.1885878822848,5.0,4,51.750419623814494,363.966954023697,5732
733,733,334.8140494429538,658.9924774712557,698.9571149418668,5.0,9,79.25975630684013,387.2384238347425,5733
734,734,546.3732658361226,1055.5880092947818,260.31341210798047,6.0,6,50.1453472939212,434.3432699624161,5734
735,735,713.5659505624251,980.1762829183272,,3.0,9,48.556069865790406,148.71893164862672,5735
736,736,349.6062441747192,57.54867007174646,742.8035502033654,2.0,8,92.24080438765203,4.114694451742537,5736
737,737,571.941829969498,1200.2714461454248,142.46508420925005,7.0,9,43.73746305247772,423.3253984108098,5737
738,738,205.64226475350148,536.7472787706165,96.42000236766458,4.0,4,32.803671425873105,384.1769443769719,5738
739,739,243.86075816877215,1035.5877518855764,191.5397011642441,4.0,1,32.86494548269275,418.1498763776765,5739
740,740,142.1257192409699,97.37609897505264,219.21595501511976,3.0,2,54.295227207678856,213.83864044343844,5740
741,741,973.6582984935696,620.9929528898506,184.5417597784796,5.0,1,36.33722047914927,710.81692782259,5741
742,742,103.474316359235,78.43522691269939,73.78405024939536,2.0,5,45.10408631873295,25.635271059324545,5742
743,743,260.72197125189064,1233.7010259604172,588.2441949380623,12.0,2,78.73957568580659,753.7849804987735,5743
744,744,651.5800778052931,321.10241174843827,171.46395970372097,6.0,6,16.897428673079887,393.9295788259321,5744
745,745,173.23263896797476,1028.0944659026832,391.5417195589535,4.0,5,54.20423178184574,533.23180714306,5745
746,746,893.706852787149,451.7459359528617,140.29126877702998,3.0,6,39.089424412121296,403.8825985182263,5746
747,747,747.6581420580593,246.25911578958917,324.13858315788593,2.0,4,40.24126065800979,288.40881668218657,5747
748,748,969.750974294104,1398.928241617536,348.1007189115978,3.0,2,48.56322800118311,600.5645864544372,5748
749,749,556.8719925166884,912.785692890602,734.7394818363073,5.0,2,42.0163393237218,612.3479839384688,5749
750,750,370.3633148426385,1341.415018583395,,5.0,7,79.50250817403133,379.5856110677025,5750
751,751,594.5505155157443,494.56913239342674,729.6066301847843,,3,48.86519848492117,121.51943542513304,5751
752,752,937.7368455681758,1253.261233833672,416.82224865274986,8.0,4,44.34764177898625,864.7175116862254,5752
753,753,568.6852935176745,1415.4393834391094,177.0062370457996,6.0,7,64.20322774286153,402.9330472361559,5753
754,754,340.4863286760868,623.0165488408429,357.2249327997751,1.0,2,53.4546575173363,207.0756233448036,5754
755,755,889.6589102567077,1360.990024237748,495.2588660023416,6.0,8,41.51764479763285,536.1624087883617,5755
756,756,434.7268736612152,535.8743268847095,455.9338735589069,,7,39.988939660225554,346.22502736045,5756
757,757,101.24501499909924,520.6699987345721,722.2291190043674,6.0,4,87.85730850954712,519.3769685703096,5757
758,758,322.91652024308434,1493.812374682889,494.2833471721934,3.0,4,45.00749374730788,410.2439849090756,5758
759,759,386.41015825935614,1430.9951498571609,242.47311596940463,4.0,8,57.553210267898976,488.3447645538224,5759
760,760,872.8997214087119,381.4966016586388,764.4397471267467,8.0,6,61.94417942298905,555.0083424198498,5760
761,761,512.6528503598005,1263.9429392038608,180.44462618457447,5.0,3,57.45412227293727,589.89442802766,5761
762,762,500.12855903017066,546.5639225793079,407.3286984259344,4.0,9,64.74312827184264,248.19782808065224,5762
763,763,402.49203975989866,1469.9028922681389,715.7378842624001,3.0,0,69.02470667024382,476.2881556455257,5763
764,764,892.6103107423717,1282.2355617020917,582.4413805601215,7.0,9,88.4890213501278,534.5681606087405,5764
765,765,950.5240992463522,1362.1329869031804,451.53682044926313,4.0,8,41.27592971738575,489.0101372400638,5765
766,766,992.7012962391664,881.8265916598598,565.8710398068274,5.0,2,68.1075650312647,801.7403510553067,5766
767,767,439.06714026488805,476.5194608657116,378.34512476813927,8.0,9,47.10860274416493,581.3796872252836,5767
768,768,969.5327010644544,336.4112592462295,,4.0,2,66.46403597834994,592.9188115590254,5768
769,769,812.6916126678112,815.414284791893,520.878530283037,5.0,4,66.29917795627262,629.3535458911208,5769
770,770,708.1202328798402,1023.6978015878244,602.7561740659773,5.0,9,76.7885684724678,452.52760866663766,5770
771,771,320.4005314780895,1125.593520929366,753.0951690679428,4.0,1,79.87769663496096,678.8317593016841,5771
772,772,294.8115348497888,297.05565821629614,677.4091604926076,4.0,1,98.57863335701246,320.6072846729561,5772
773,773,249.4430420691211,827.0375892280401,770.5193797672467,8.0,0,78.65052814577489,818.452908433861,5773
774,774,930.4809492028288,682.3592391380662,136.91459252363785,5.0,2,66.23875278416318,593.8900245053188,5774
775,775,364.6689961448495,351.9251059178273,792.1050993852782,,7,88.75345648541926,696.2164783773079,5775
776,776,507.7848209039906,851.7953601702948,200.2263400026322,5.0,3,32.87245918070509,478.69207324426753,5776
777,777,544.562050588501,450.0748966193633,110.6779423715344,6.0,5,54.31031159031968,403.1498042471776,5777
778,778,800.3544359052288,825.8291078088478,542.6078771367602,2.0,6,70.85058743292254,492.9190267282954,5778
779,779,859.8114653977217,340.15855010627206,555.115465865676,9.0,8,98.91785437819031,519.4619739339005,5779
780,780,225.16543103375156,1354.9166785279174,780.3666937717276,4.0,7,85.59074961417694,461.564422707428,5780
781,781,484.2139241899664,540.2490961334063,628.2677643292961,1.0,1,71.15084984111904,238.8428573858913,5781
782,782,858.5693990519114,934.9851738538,344.49374849444865,1.0,2,60.11060264220737,381.4390191993711,5782
783,783,836.2299751802545,226.80283175884904,500.0790600168313,5.0,1,96.1418838383728,384.7000836447702,5783
784,784,192.1723826071748,963.5249291662776,507.0907604382069,3.0,7,88.62000477434947,172.66077676350517,5784
785,785,240.74501398116672,444.4584919725421,624.0640515755974,2.0,5,107.62670813325678,183.1209257537712,5785
786,786,373.77882243946704,1436.9708060381924,485.8235282820245,5.0,3,66.05496560658463,660.6479862049164,5786
787,787,167.8231621750063,621.5236857599298,339.8305098687417,,9,59.616665228215496,344.7576803938581,5787
788,788,482.1967025565336,930.739507232194,561.0935760535428,4.0,5,109.21642416787311,437.7238756738032,5788
789,789,196.8559346346237,362.9293802117797,230.07612924757336,7.0,7,54.12127405031708,440.4220286303844,5789
790,790,611.3958343028605,1299.14049417078,312.16343177609895,2.0,4,49.84660284978225,324.41876320430697,5790
791,791,321.90124583004047,1216.282731274676,103.72334211485185,2.0,8,46.91924445436379,400.2537296196855,5791
